"crpval","time","agcacc","rlwacc","aglivc","somtc","cgrain","hi","pet","tnetmn.1.","avh2o.1.","year","month","crop","moisture","carbon","bushelwt","gmyld","lbsyld","bushyld"
42.1,1900.67,0,0,0,1743.773,16.4488,0.4,11.2557,1.7325,1.2363,1900,0.67,"wheat",0.135,0.46,60,35.7582608695652,362.023784695652,6.03372974492754
42.1,1900.75,0,0,0,1739.079,16.4488,0.4,7.7301,1.8572,0.3438,1900,0.75,"wheat",0.135,0.46,60,35.7582608695652,362.023784695652,6.03372974492754
42.1,1900.83,0,0,0,1727.422,16.4488,0.4,3.053,2.2232,5.1475,1900,0.83,"wheat",0.135,0.46,60,35.7582608695652,362.023784695652,6.03372974492754
42.1,1900.92,0,0,0,1724.391,16.4488,0.4,0.9753,2.3369,5.4059,1900,0.92,"wheat",0.135,0.46,60,35.7582608695652,362.023784695652,6.03372974492754
42.1,1901,0,0,0,1723.288,16.4488,0.4,0.5949,2.3794,7.5378,1901,0,"wheat",0.135,0.46,60,35.7582608695652,362.023784695652,6.03372974492754
42.1,1901.08,0,0,0,1722.389,16.4488,0.4,0.4659,0.0353,7.5208,1901,0.08,"wheat",0.135,0.46,60,35.7582608695652,362.023784695652,6.03372974492754
42.1,1901.17,0,0,0,1721.593,16.4488,0.4,1.1151,0.067,9.3624,1901,0.17,"wheat",0.135,0.46,60,35.7582608695652,362.023784695652,6.03372974492754
42.1,1901.25,0,0,0,1720.26,16.4488,0.4,2.818,0.1202,4.8488,1901,0.25,"wheat",0.135,0.46,60,35.7582608695652,362.023784695652,6.03372974492754
42.1,1901.33,2.3121,0,2.3121,1717.982,16.4488,0.4,6.2921,0.3227,2.5692,1901,0.33,"wheat",0.135,0.46,60,35.7582608695652,362.023784695652,6.03372974492754
42.1,1901.42,10.5602,0,10.5602,1710.493,16.4488,0.4,9.6711,0.6811,2.4885,1901,0.42,"wheat",0.135,0.46,60,35.7582608695652,362.023784695652,6.03372974492754
42.1,1901.5,23.1634,0,23.1634,1704.442,16.4488,0.4,11.4972,1.0372,2.0695,1901,0.5,"wheat",0.135,0.46,60,35.7582608695652,362.023784695652,6.03372974492754
42.1,1901.58,42.8656,0,42.8656,1696.05,16.4488,0.4,12.7385,1.545,1.8439,1901,0.58,"wheat",0.135,0.46,60,35.7582608695652,362.023784695652,6.03372974492754
42.1,1901.67,0,0,0,1703.469,18.1395,0.4,10.1017,2.1568,3.6076,1901,0.67,"wheat",0.135,0.46,60,39.4336956521739,399.234621521739,6.65391035869565
42.1,1901.75,0,0,0,1687.885,18.1395,0.4,5.5816,2.7179,4.1116,1901,0.75,"wheat",0.135,0.46,60,39.4336956521739,399.234621521739,6.65391035869565
42.1,1901.83,0,0,0,1681.994,18.1395,0.4,3.222,2.9614,2.4987,1901,0.83,"wheat",0.135,0.46,60,39.4336956521739,399.234621521739,6.65391035869565
42.1,1901.92,0,0,0,1679.065,18.1395,0.4,1.7908,3.0847,1.963,1901,0.92,"wheat",0.135,0.46,60,39.4336956521739,399.234621521739,6.65391035869565
42.1,1902,0,0,0,1677.804,18.1395,0.4,0.8178,3.1376,2.4646,1902,0,"wheat",0.135,0.46,60,39.4336956521739,399.234621521739,6.65391035869565
42.1,1902.08,0,0,0,1677.207,18.1395,0.4,0.4556,0.025,2.5444,1902,0.08,"wheat",0.135,0.46,60,39.4336956521739,399.234621521739,6.65391035869565
42.1,1902.17,0,0,0,1676.249,18.1395,0.4,1.3585,0.0656,4.539,1902,0.17,"wheat",0.135,0.46,60,39.4336956521739,399.234621521739,6.65391035869565
42.1,1902.25,0,0,0,1674.002,18.1395,0.4,3.6806,0.1664,3.2732,1902,0.25,"wheat",0.135,0.46,60,39.4336956521739,399.234621521739,6.65391035869565
42.1,1902.33,2.1282,0,2.1282,1672.593,18.1395,0.4,6.2038,0.3368,1.4902,1902,0.33,"wheat",0.135,0.46,60,39.4336956521739,399.234621521739,6.65391035869565
42.1,1902.42,6.0965,0,6.0965,1670.686,18.1395,0.4,10.8214,0.4476,0.8004,1902,0.42,"wheat",0.135,0.46,60,39.4336956521739,399.234621521739,6.65391035869565
42.1,1902.5,20.6931,0,20.6931,1664.932,18.1395,0.4,11.018,0.772,3.0564,1902,0.5,"wheat",0.135,0.46,60,39.4336956521739,399.234621521739,6.65391035869565
42.1,1902.58,40.6642,0,40.6642,1658.599,18.1395,0.4,12.341,1.1772,1.3699,1902,0.58,"wheat",0.135,0.46,60,39.4336956521739,399.234621521739,6.65391035869565
42.1,1902.67,0,0,0,1669.041,16.8264,0.4,10.786,1.6407,2.7516,1902,0.67,"wheat",0.135,0.46,60,36.5791304347826,370.334432347826,6.17224053913043
42.1,1902.75,0,0,0,1655.46,16.8264,0.4,6.3171,2.1193,4.346,1902,0.75,"wheat",0.135,0.46,60,36.5791304347826,370.334432347826,6.17224053913043
42.1,1902.83,0,0,0,1646.33,16.8264,0.4,3.5906,2.5084,5.263,1902,0.83,"wheat",0.135,0.46,60,36.5791304347826,370.334432347826,6.17224053913043
42.1,1902.92,0,0,0,1643.026,16.8264,0.4,0.9778,2.6628,5.2529,1902,0.92,"wheat",0.135,0.46,60,36.5791304347826,370.334432347826,6.17224053913043
42.1,1903,0,0,0,1642.147,16.8264,0.4,0.2899,2.7043,5.2428,1903,0,"wheat",0.135,0.46,60,36.5791304347826,370.334432347826,6.17224053913043
42.1,1903.08,0,0,0,1641.446,16.8264,0.4,0.6101,0.0329,5.2336,1903,0.08,"wheat",0.135,0.46,60,36.5791304347826,370.334432347826,6.17224053913043
42.1,1903.17,0,0,0,1640.821,16.8264,0.4,0.3752,0.0621,5.2258,1903,0.17,"wheat",0.135,0.46,60,36.5791304347826,370.334432347826,6.17224053913043
42.1,1903.25,0,0,0,1640.01,16.8264,0.4,2.1537,0.1001,4.7642,1903,0.25,"wheat",0.135,0.46,60,36.5791304347826,370.334432347826,6.17224053913043
42.1,1903.33,1.913,0,1.913,1638.394,16.8264,0.4,5.6427,0.2783,3.0641,1903,0.33,"wheat",0.135,0.46,60,36.5791304347826,370.334432347826,6.17224053913043
42.1,1903.42,11.2552,0,11.2552,1632.412,16.8264,0.4,10.4025,0.6006,3.4089,1903,0.42,"wheat",0.135,0.46,60,36.5791304347826,370.334432347826,6.17224053913043
42.1,1903.5,24.1433,0,24.1433,1627.916,16.8264,0.4,11.6622,0.8965,0.1897,1903,0.5,"wheat",0.135,0.46,60,36.5791304347826,370.334432347826,6.17224053913043
42.1,1903.58,37.0766,0,37.0766,1623.007,16.8264,0.4,12.7687,1.23,5.0961,1903,0.58,"wheat",0.135,0.46,60,36.5791304347826,370.334432347826,6.17224053913043
42.1,1903.67,0,0,0,1629.359,15.7332,0.3999,11.1513,1.8394,2.3493,1903,0.67,"wheat",0.135,0.46,60,34.2026086956522,346.274050956522,5.7712341826087
42.1,1903.75,0,0,0,1616.765,15.7332,0.3999,6.5942,2.2925,4.1452,1903,0.75,"wheat",0.135,0.46,60,34.2026086956522,346.274050956522,5.7712341826087
42.1,1903.83,0,0,0,1610.222,15.7332,0.3999,3.1557,2.5765,6.0657,1903,0.83,"wheat",0.135,0.46,60,34.2026086956522,346.274050956522,5.7712341826087
42.1,1903.92,0,0,0,1606.06,15.7332,0.3999,1.7078,2.7675,5.0809,1903,0.92,"wheat",0.135,0.46,60,34.2026086956522,346.274050956522,5.7712341826087
42.1,1904,0,0,0,1604.975,15.7332,0.3999,0.6201,2.8177,5.1772,1904,0,"wheat",0.135,0.46,60,34.2026086956522,346.274050956522,5.7712341826087
42.1,1904.08,0,0,0,1604.1,15.7332,0.3999,0.6016,0.0405,4.8691,1904,0.08,"wheat",0.135,0.46,60,34.2026086956522,346.274050956522,5.7712341826087
42.1,1904.17,0,0,0,1603.102,15.7332,0.3999,1.4161,0.0867,3.9466,1904,0.17,"wheat",0.135,0.46,60,34.2026086956522,346.274050956522,5.7712341826087
42.1,1904.25,0,0,0,1602.312,15.7332,0.3999,2.0052,0.1228,3.5532,1904,0.25,"wheat",0.135,0.46,60,34.2026086956522,346.274050956522,5.7712341826087
42.1,1904.33,1.9197,0,1.9197,1601.323,15.7332,0.3999,5.6087,0.267,2.4968,1904,0.33,"wheat",0.135,0.46,60,34.2026086956522,346.274050956522,5.7712341826087
42.1,1904.42,14.3174,0,14.3174,1598.443,15.7332,0.3999,9.4108,0.4252,1.0902,1904,0.42,"wheat",0.135,0.46,60,34.2026086956522,346.274050956522,5.7712341826087
42.1,1904.5,29.834,0,29.834,1592.306,15.7332,0.3999,12.1193,0.8123,3.2001,1904,0.5,"wheat",0.135,0.46,60,34.2026086956522,346.274050956522,5.7712341826087
42.1,1904.58,46.6559,0,46.6559,1586.469,15.7332,0.3999,12.6406,1.2132,2.0838,1904,0.58,"wheat",0.135,0.46,60,34.2026086956522,346.274050956522,5.7712341826087
42.1,1904.67,0,0,0,1596.027,19.6415,0.4,10.0467,1.8292,5.1652,1904,0.67,"wheat",0.135,0.46,60,42.6989130434783,432.292335434783,7.20487225724638
42.1,1904.75,0,0,0,1581.473,19.6415,0.4,6.8433,2.3555,3.9682,1904,0.75,"wheat",0.135,0.46,60,42.6989130434783,432.292335434783,7.20487225724638
42.1,1904.83,0,0,0,1576.432,19.6415,0.4,2.3184,2.5695,5.1298,1904,0.83,"wheat",0.135,0.46,60,42.6989130434783,432.292335434783,7.20487225724638
42.1,1904.92,0,0,0,1574.584,19.6415,0.4,1.0416,2.6535,4.5655,1904,0.92,"wheat",0.135,0.46,60,42.6989130434783,432.292335434783,7.20487225724638
42.1,1905,0,0,0,1573.52,19.6415,0.4,0.6302,2.7014,4.3086,1905,0,"wheat",0.135,0.46,60,42.6989130434783,432.292335434783,7.20487225724638
42.1,1905.08,0,0,0,1572.793,19.6415,0.4,0.4401,0.0328,4.7095,1905,0.08,"wheat",0.135,0.46,60,42.6989130434783,432.292335434783,7.20487225724638
42.1,1905.17,0,0,0,1572.207,19.6415,0.4,0.4968,0.0594,4.7371,1905,0.17,"wheat",0.135,0.46,60,42.6989130434783,432.292335434783,7.20487225724638
42.1,1905.25,0,0,0,1570.932,19.6415,0.4,2.5975,0.1176,4.471,1905,0.25,"wheat",0.135,0.46,60,42.6989130434783,432.292335434783,7.20487225724638
42.1,1905.33,2.6721,0,2.6721,1569.44,19.6415,0.4,6.8898,0.3009,1.9334,1905,0.33,"wheat",0.135,0.46,60,42.6989130434783,432.292335434783,7.20487225724638
42.1,1905.42,22.6894,0,22.6894,1563.292,19.6415,0.4,10.1066,0.635,2.7053,1905,0.42,"wheat",0.135,0.46,60,42.6989130434783,432.292335434783,7.20487225724638
42.1,1905.5,41.377,0,41.377,1557.377,19.6415,0.4,11.5189,1.0312,4.6325,1905,0.5,"wheat",0.135,0.46,60,42.6989130434783,432.292335434783,7.20487225724638
42.1,1905.58,61.0633,0,61.0633,1551.929,19.6415,0.4,12.3253,1.4228,1.0146,1905,0.58,"wheat",0.135,0.46,60,42.6989130434783,432.292335434783,7.20487225724638
42.1,1905.67,0,0,0,1585.803,25.3053,0.4,11.2843,1.5549,0.4364,1905,0.67,"wheat",0.135,0.46,60,55.0115217391304,556.947648391304,9.28246080652174
42.1,1905.75,0,0,0,1570.875,25.3053,0.4,6.4753,1.8498,3.8932,1905,0.75,"wheat",0.135,0.46,60,55.0115217391304,556.947648391304,9.28246080652174
42.1,1905.83,0,0,0,1560.424,25.3053,0.4,3.752,2.1765,3.7975,1905,0.83,"wheat",0.135,0.46,60,55.0115217391304,556.947648391304,9.28246080652174
42.1,1905.92,0,0,0,1558.618,25.3053,0.4,0.8561,2.2441,4.0963,1905,0.92,"wheat",0.135,0.46,60,55.0115217391304,556.947648391304,9.28246080652174
42.1,1906,0,0,0,1557.502,25.3053,0.4,0.6231,2.2873,4.3644,1906,0,"wheat",0.135,0.46,60,55.0115217391304,556.947648391304,9.28246080652174
42.1,1906.08,0,0,0,1556.72,25.3053,0.4,0.3386,0.0306,4.2403,1906,0.08,"wheat",0.135,0.46,60,55.0115217391304,556.947648391304,9.28246080652174
42.1,1906.17,0,0,0,1556.05,25.3053,0.4,0.8099,0.0572,4.8032,1906,0.17,"wheat",0.135,0.46,60,55.0115217391304,556.947648391304,9.28246080652174
42.1,1906.25,0,0,0,1554.946,25.3053,0.4,2.6783,0.1014,4.5255,1906,0.25,"wheat",0.135,0.46,60,55.0115217391304,556.947648391304,9.28246080652174
42.1,1906.33,2.1864,0,2.1864,1555.662,25.3053,0.4,6.3219,0.2232,1.2925,1906,0.33,"wheat",0.135,0.46,60,55.0115217391304,556.947648391304,9.28246080652174
42.1,1906.42,8.0585,0,8.0585,1550.799,25.3053,0.4,8.6362,0.4428,5.1603,1906,0.42,"wheat",0.135,0.46,60,55.0115217391304,556.947648391304,9.28246080652174
42.1,1906.5,18.0435,0,18.0435,1546.314,25.3053,0.4,10.7818,0.6853,0.4186,1906,0.5,"wheat",0.135,0.46,60,55.0115217391304,556.947648391304,9.28246080652174
42.1,1906.58,32.7255,0,32.7255,1539.924,25.3053,0.4,11.7062,1.0606,1.3042,1906,0.58,"wheat",0.135,0.46,60,55.0115217391304,556.947648391304,9.28246080652174
42.1,1906.67,0,0,0,1548.005,13.5735,0.4,9.1601,1.48,4.7842,1906,0.67,"wheat",0.135,0.46,60,29.5076086956522,298.740931956522,4.9790155326087
42.1,1906.75,0,0,0,1533.576,13.5735,0.4,6.3774,1.9874,4.5314,1906,0.75,"wheat",0.135,0.46,60,29.5076086956522,298.740931956522,4.9790155326087
42.1,1906.83,0,0,0,1526.929,13.5735,0.4,3.2532,2.2697,5.2535,1906,0.83,"wheat",0.135,0.46,60,29.5076086956522,298.740931956522,4.9790155326087
42.1,1906.92,0,0,0,1523.587,13.5735,0.4,1.4113,2.421,4.3132,1906,0.92,"wheat",0.135,0.46,60,29.5076086956522,298.740931956522,4.9790155326087
42.1,1907,0,0,0,1522.725,13.5735,0.4,0.5718,2.4596,4.5825,1907,0,"wheat",0.135,0.46,60,29.5076086956522,298.740931956522,4.9790155326087
42.1,1907.08,0,0,0,1522.122,13.5735,0.4,0.4007,0.0268,4.6276,1907,0.08,"wheat",0.135,0.46,60,29.5076086956522,298.740931956522,4.9790155326087
42.1,1907.17,0,0,0,1521.592,13.5735,0.4,0.8565,0.0503,5.6095,1907,0.17,"wheat",0.135,0.46,60,29.5076086956522,298.740931956522,4.9790155326087
42.1,1907.25,0,0,0,1520.702,13.5735,0.4,2.5561,0.0905,4.6046,1907,0.25,"wheat",0.135,0.46,60,29.5076086956522,298.740931956522,4.9790155326087
42.1,1907.33,1.4435,0,1.4435,1518.278,13.5735,0.4,7.1211,0.2922,1.4663,1907,0.33,"wheat",0.135,0.46,60,29.5076086956522,298.740931956522,4.9790155326087
42.1,1907.42,13.3088,0,13.3088,1513.171,13.5735,0.4,8.7786,0.5552,3.8656,1907,0.42,"wheat",0.135,0.46,60,29.5076086956522,298.740931956522,4.9790155326087
42.1,1907.5,25.3091,0,25.3091,1507.418,13.5735,0.4,10.8038,0.9044,3.4318,1907,0.5,"wheat",0.135,0.46,60,29.5076086956522,298.740931956522,4.9790155326087
42.1,1907.58,36.9849,0,36.9849,1505.28,13.5735,0.4,12.492,1.0926,0.0584,1907,0.58,"wheat",0.135,0.46,60,29.5076086956522,298.740931956522,4.9790155326087
42.1,1907.67,0,0,0,1517.586,15.1082,0.3999,10.2814,1.463,4.2046,1907,0.67,"wheat",0.135,0.46,60,32.8439130434783,332.518344434783,5.54197240724638
42.1,1907.75,0,0,0,1503.502,15.1082,0.3999,6.924,1.9273,3.8571,1907,0.75,"wheat",0.135,0.46,60,32.8439130434783,332.518344434783,5.54197240724638
42.1,1907.83,0,0,0,1495.822,15.1082,0.3999,3.4188,2.2463,4.216,1907,0.83,"wheat",0.135,0.46,60,32.8439130434783,332.518344434783,5.54197240724638
42.1,1907.92,0,0,0,1492.884,15.1082,0.3999,1.2767,2.3762,5.882,1907,0.92,"wheat",0.135,0.46,60,32.8439130434783,332.518344434783,5.54197240724638
42.1,1908,0,0,0,1492.118,15.1082,0.3999,0.4739,2.4106,5.9062,1908,0,"wheat",0.135,0.46,60,32.8439130434783,332.518344434783,5.54197240724638
42.1,1908.08,0,0,0,1491.54,15.1082,0.3999,0.8241,0.0265,6.3293,1908,0.08,"wheat",0.135,0.46,60,32.8439130434783,332.518344434783,5.54197240724638
42.1,1908.17,0,0,0,1491.03,15.1082,0.3999,0.6302,0.0501,6.3104,1908,0.17,"wheat",0.135,0.46,60,32.8439130434783,332.518344434783,5.54197240724638
42.1,1908.25,0,0,0,1490.384,15.1082,0.3999,2.1281,0.0798,10.249,1908,0.25,"wheat",0.135,0.46,60,32.8439130434783,332.518344434783,5.54197240724638
42.1,1908.33,2.5572,0,2.5572,1487.079,15.1082,0.3999,7.4004,0.3247,3.8774,1908,0.33,"wheat",0.135,0.46,60,32.8439130434783,332.518344434783,5.54197240724638
42.1,1908.42,12.4158,0,12.4158,1482.875,15.1082,0.3999,10.0854,0.5531,0.4649,1908,0.42,"wheat",0.135,0.46,60,32.8439130434783,332.518344434783,5.54197240724638
42.1,1908.5,19.6281,0,19.6281,1482.578,15.1082,0.3999,12.5954,0.6329,0.0489,1908,0.5,"wheat",0.135,0.46,60,32.8439130434783,332.518344434783,5.54197240724638
42.1,1908.58,25.0633,0,25.0633,1482.496,15.1082,0.3999,14.5575,0.7088,0.0263,1908,0.58,"wheat",0.135,0.46,60,32.8439130434783,332.518344434783,5.54197240724638
42.1,1908.67,0,0,0,1488.436,10.1631,0.3994,11.0622,1.1739,2.4478,1908,0.67,"wheat",0.135,0.46,60,22.0936956521739,223.680993521739,3.72801655869565
42.1,1908.75,0,0,0,1478.115,10.1631,0.3994,6.4827,1.5438,4.0472,1908,0.75,"wheat",0.135,0.46,60,22.0936956521739,223.680993521739,3.72801655869565
42.1,1908.83,0,0,0,1471.89,10.1631,0.3994,3.0923,1.8048,4.7538,1908,0.83,"wheat",0.135,0.46,60,22.0936956521739,223.680993521739,3.72801655869565
42.1,1908.92,0,0,0,1469.521,10.1631,0.3994,1.2982,1.9101,3.9877,1908,0.92,"wheat",0.135,0.46,60,22.0936956521739,223.680993521739,3.72801655869565
42.1,1909,0,0,0,1468.686,10.1631,0.3994,0.7384,1.9473,4.7789,1909,0,"wheat",0.135,0.46,60,22.0936956521739,223.680993521739,3.72801655869565
42.1,1909.08,0,0,0,1468.08,10.1631,0.3994,0.5476,0.0276,4.6549,1909,0.08,"wheat",0.135,0.46,60,22.0936956521739,223.680993521739,3.72801655869565
42.1,1909.17,0,0,0,1467.584,10.1631,0.3994,0.6222,0.0505,4.5391,1909,0.17,"wheat",0.135,0.46,60,22.0936956521739,223.680993521739,3.72801655869565
42.1,1909.25,0,0,0,1466.588,10.1631,0.3994,2.7925,0.0957,5.247,1909,0.25,"wheat",0.135,0.46,60,22.0936956521739,223.680993521739,3.72801655869565
42.1,1909.33,2.3992,0,2.3992,1464.644,10.1631,0.3994,6.2724,0.2589,3.0981,1909,0.33,"wheat",0.135,0.46,60,22.0936956521739,223.680993521739,3.72801655869565
42.1,1909.42,10.3404,0,10.3404,1460.345,10.1631,0.3994,10.5543,0.4941,4.3393,1909,0.42,"wheat",0.135,0.46,60,22.0936956521739,223.680993521739,3.72801655869565
42.1,1909.5,20.1796,0,20.1796,1454.047,10.1631,0.3994,11.761,0.872,1.967,1909,0.5,"wheat",0.135,0.46,60,22.0936956521739,223.680993521739,3.72801655869565
42.1,1909.58,30.7144,0,30.7144,1451.817,10.1631,0.3994,13.2248,1.0605,0.0649,1909,0.58,"wheat",0.135,0.46,60,22.0936956521739,223.680993521739,3.72801655869565
42.1,1909.67,0,0,0,1467.641,12.6951,0.3999,10.1763,1.2298,0.8979,1909,0.67,"wheat",0.135,0.46,60,27.5980434782609,279.408111782609,4.65680186304348
42.1,1909.75,0,0,0,1456.626,12.6951,0.3999,6.6464,1.5301,1.9135,1909,0.75,"wheat",0.135,0.46,60,27.5980434782609,279.408111782609,4.65680186304348
42.1,1909.83,0,0,0,1449.595,12.6951,0.3999,3.2955,1.7917,4.4752,1909,0.83,"wheat",0.135,0.46,60,27.5980434782609,279.408111782609,4.65680186304348
42.1,1909.92,0,0,0,1446.748,12.6951,0.3999,1.2173,1.91,4.0574,1909,0.92,"wheat",0.135,0.46,60,27.5980434782609,279.408111782609,4.65680186304348
42.1,1910,0,0,0,1445.997,12.6951,0.3999,0.3439,1.9415,4.12,1910,0,"wheat",0.135,0.46,60,27.5980434782609,279.408111782609,4.65680186304348
42.1,1910.08,0,0,0,1445.441,12.6951,0.3999,0.4246,0.0234,4.1819,1910,0.08,"wheat",0.135,0.46,60,27.5980434782609,279.408111782609,4.65680186304348
42.1,1910.17,0,0,0,1444.949,12.6951,0.3999,0.5584,0.0439,4.2194,1910,0.17,"wheat",0.135,0.46,60,27.5980434782609,279.408111782609,4.65680186304348
42.1,1910.25,0,0,0,1444.29,12.6951,0.3999,2.0875,0.0718,4.6657,1910,0.25,"wheat",0.135,0.46,60,27.5980434782609,279.408111782609,4.65680186304348
42.1,1910.33,1.7703,0,1.7703,1443.696,12.6951,0.3999,5.6977,0.1785,2.5865,1910,0.33,"wheat",0.135,0.46,60,27.5980434782609,279.408111782609,4.65680186304348
42.1,1910.42,6.4569,0,6.4569,1442.757,12.6951,0.3999,9.8514,0.2383,1.1492,1910,0.42,"wheat",0.135,0.46,60,27.5980434782609,279.408111782609,4.65680186304348
42.1,1910.5,20.2284,0,20.2284,1438.267,12.6951,0.3999,11.2419,0.4943,2.2305,1910,0.5,"wheat",0.135,0.46,60,27.5980434782609,279.408111782609,4.65680186304348
42.1,1910.58,32.8339,0,32.8339,1436.156,12.6951,0.3999,12.3895,0.6682,1.3237,1910,0.58,"wheat",0.135,0.46,60,27.5980434782609,279.408111782609,4.65680186304348
42.1,1910.67,0,0,0,1444.713,13.4234,0.3999,10.601,1.0604,3.2096,1910,0.67,"wheat",0.135,0.46,60,29.1813043478261,295.437361478261,4.92395602463768
42.1,1910.75,0,0,0,1431.894,13.4234,0.3999,6.4114,1.5174,4.6131,1910,0.75,"wheat",0.135,0.46,60,29.1813043478261,295.437361478261,4.92395602463768
42.1,1910.83,0,0,0,1425.401,13.4234,0.3999,3.2387,1.8023,5.0234,1910,0.83,"wheat",0.135,0.46,60,29.1813043478261,295.437361478261,4.92395602463768
42.1,1910.92,0,0,0,1422.89,13.4234,0.3999,1.235,1.9177,5.2792,1910,0.92,"wheat",0.135,0.46,60,29.1813043478261,295.437361478261,4.92395602463768
42.1,1911,0,0,0,1422.256,13.4234,0.3999,0.3246,1.9475,5.27,1911,0,"wheat",0.135,0.46,60,29.1813043478261,295.437361478261,4.92395602463768
42.1,1911.08,0,0,0,1421.75,13.4234,0.3999,0.3425,0.0236,5.2595,1911,0.08,"wheat",0.135,0.46,60,29.1813043478261,295.437361478261,4.92395602463768
42.1,1911.17,0,0,0,1421.299,13.4234,0.3999,0.62,0.0446,5.2504,1911,0.17,"wheat",0.135,0.46,60,29.1813043478261,295.437361478261,4.92395602463768
42.1,1911.25,0,0,0,1420.773,13.4234,0.3999,2.0703,0.0692,12.5419,1911,0.25,"wheat",0.135,0.46,60,29.1813043478261,295.437361478261,4.92395602463768
42.1,1911.33,2.0248,0,2.0248,1419.808,13.4234,0.3999,5.2509,0.1947,5.1533,1911,0.33,"wheat",0.135,0.46,60,29.1813043478261,295.437361478261,4.92395602463768
42.1,1911.42,10.1175,0,10.1175,1416.277,13.4234,0.3999,9.505,0.3827,3.702,1911,0.42,"wheat",0.135,0.46,60,29.1813043478261,295.437361478261,4.92395602463768
42.1,1911.5,18.7066,0,18.7066,1413.39,13.4234,0.3999,11.3448,0.5716,4.346,1911,0.5,"wheat",0.135,0.46,60,29.1813043478261,295.437361478261,4.92395602463768
42.1,1911.58,29.6686,0,29.6686,1411.069,13.4234,0.3999,11.6693,0.7536,0.7969,1911,0.58,"wheat",0.135,0.46,60,29.1813043478261,295.437361478261,4.92395602463768
42.1,1911.67,0,0,0,1419.465,12.4032,0.3999,9.5775,1.1084,3.1814,1911,0.67,"wheat",0.135,0.46,60,26.9634782608696,272.983646608696,4.54972744347826
42.1,1911.75,0,0,0,1410.158,12.4032,0.3999,7.1997,1.4091,2.5759,1911,0.75,"wheat",0.135,0.46,60,26.9634782608696,272.983646608696,4.54972744347826
42.1,1911.83,0,0,0,1404.841,12.4032,0.3999,2.2744,1.6228,5.2618,1911,0.83,"wheat",0.135,0.46,60,26.9634782608696,272.983646608696,4.54972744347826
42.1,1911.92,0,0,0,1401.859,12.4032,0.3999,1.6074,1.7537,4.6543,1911,0.92,"wheat",0.135,0.46,60,26.9634782608696,272.983646608696,4.54972744347826
42.1,1912,0,0,0,1401.073,12.4032,0.3999,0.3607,1.7884,4.6213,1912,0,"wheat",0.135,0.46,60,26.9634782608696,272.983646608696,4.54972744347826
42.1,1912.08,0,0,0,1400.567,12.4032,0.3999,0.4781,0.0223,4.6555,1912,0.08,"wheat",0.135,0.46,60,26.9634782608696,272.983646608696,4.54972744347826
42.1,1912.17,0,0,0,1400.122,12.4032,0.3999,0.6196,0.0418,4.6856,1912,0.17,"wheat",0.135,0.46,60,26.9634782608696,272.983646608696,4.54972744347826
42.1,1912.25,0,0,0,1399.332,12.4032,0.3999,3.0825,0.0763,10.9662,1912,0.25,"wheat",0.135,0.46,60,26.9634782608696,272.983646608696,4.54972744347826
42.1,1912.33,1.5416,0,1.5416,1397.507,12.4032,0.3999,7.6401,0.2394,2.2844,1912,0.33,"wheat",0.135,0.46,60,26.9634782608696,272.983646608696,4.54972744347826
42.1,1912.42,10.2373,0,10.2373,1392.236,12.4032,0.3999,9.7485,0.5164,4.1659,1912,0.42,"wheat",0.135,0.46,60,26.9634782608696,272.983646608696,4.54972744347826
42.1,1912.5,21.8653,0,21.8653,1386.434,12.4032,0.3999,10.7979,0.8654,3.1124,1912,0.5,"wheat",0.135,0.46,60,26.9634782608696,272.983646608696,4.54972744347826
42.1,1912.58,33.061,0,33.061,1383.995,12.4032,0.3999,12.6449,1.0658,0.9499,1912,0.58,"wheat",0.135,0.46,60,26.9634782608696,272.983646608696,4.54972744347826
42.1,1912.67,0,0,0,1392.806,13.8356,0.4,10.6374,1.4441,3.8986,1912,0.67,"wheat",0.135,0.46,60,30.0773913043478,304.509525043478,5.07515875072464
42.1,1912.75,0,0,0,1381.572,13.8356,0.4,5.5591,1.8296,4.6939,1912,0.75,"wheat",0.135,0.46,60,30.0773913043478,304.509525043478,5.07515875072464
42.1,1912.83,0,0,0,1375.71,13.8356,0.4,3.907,2.0778,5.1683,1912,0.83,"wheat",0.135,0.46,60,30.0773913043478,304.509525043478,5.07515875072464
42.1,1912.92,0,0,0,1373.117,13.8356,0.4,1.2266,2.1971,4.7604,1912,0.92,"wheat",0.135,0.46,60,30.0773913043478,304.509525043478,5.07515875072464
42.1,1913,0,0,0,1372.499,13.8356,0.4,0.3355,2.2253,4.7729,1913,0,"wheat",0.135,0.46,60,30.0773913043478,304.509525043478,5.07515875072464
42.1,1913.08,0,0,0,1372.026,13.8356,0.4,0.3252,0.0216,4.795,1913,0.08,"wheat",0.135,0.46,60,30.0773913043478,304.509525043478,5.07515875072464
42.1,1913.17,0,0,0,1371.608,13.8356,0.4,0.7474,0.0405,5.9158,1913,0.17,"wheat",0.135,0.46,60,30.0773913043478,304.509525043478,5.07515875072464
42.1,1913.25,0,0,0,1371.054,13.8356,0.4,2.0538,0.0659,5.2697,1913,0.25,"wheat",0.135,0.46,60,30.0773913043478,304.509525043478,5.07515875072464
42.1,1913.33,1.6154,0,1.6154,1370.049,13.8356,0.4,5.4123,0.1975,4.1861,1913,0.33,"wheat",0.135,0.46,60,30.0773913043478,304.509525043478,5.07515875072464
